2001-01-01,
2001-02-01,-0.019763541801075757
2001-03-01,-0.03045837312216726
2001-04-01,-0.030592975453139992
2001-05-01,-0.08334296752371229
2001-06-01,-0.06323972733459104
2001-07-01,-0.004882847569456672
2001-08-01,0.01968903244451825
2001-09-01,0.0036230053320776
2001-10-01,-0.02754475181242544
2001-11-01,0.07504396999419116
2001-12-01,0.052653482025908804
2002-01-01,0.005074853352429631
2002-02-01,-0.035876988662659315
2002-03-01,-0.03900371217161158
2002-04-01,0.006210877822575789
2002-05-01,0.00554787682902802
2002-06-01,-0.015626802249482097
2002-07-01,-0.008799333710811652
2002-08-01,-0.08085541666467977
2002-09-01,-0.0048850176231596265
2002-10-01,-0.03684189201410604
2002-11-01,0.05019965195282916
2002-12-01,0.00638511603222458
2003-01-01,0.0553220809503574
2003-02-01,-0.00842866212025628
2003-03-01,-0.01681935185210115
2003-04-01,-0.005530049314289354
2003-05-01,0.01234586155144246
2003-06-01,0.0033613660877334084
2003-07-01,-0.03378025396435458
2003-08-01,-0.06145755094614369
2003-09-01,-0.04878088151715776
2003-10-01,-0.048270381901366566
2003-11-01,0.09785771454207204
2003-12-01,0.08059010857621418
2004-01-01,0.05258592244372684
2004-02-01,-0.03554241764196853
2004-03-01,-0.08675274713405079
2004-04-01,-0.008113537969798745
2004-05-01,-0.04459342415853573
2004-06-01,0.04559990205261322
2004-07-01,-0.010721206601963296
2004-08-01,-0.020618374621765856
2004-09-01,-0.04540517469825733
2004-10-01,-0.05255233856707653
2004-11-01,0.033366137747712354
2004-12-01,0.04296769885985041
2005-01-01,0.04911763736377006
2005-02-01,-0.014266836975658226
2005-03-01,0.0009456216045209409
2005-04-01,-0.02656662038357105
2005-05-01,0.020568123796457893
2005-06-01,0.010562681423179843
2005-07-01,-0.007244430572321825
2005-08-01,-0.09498368369156251
2005-09-01,-0.13806807002523191
2005-10-01,-0.08641305428142143
2005-11-01,0.15420000577422055
2005-12-01,0.09407370682302085
2006-01-01,0.037315997169026005
2006-02-01,-0.07271705040437393
2006-03-01,0.007182770195756305
2006-04-01,0.033380162656796664
2006-05-01,0.010198671032848328
2006-06-01,-0.03871266378590166
2006-07-01,-0.033535975353478964
2006-08-01,-0.03584014032207827
2006-09-01,-0.028067263116670738
2006-10-01,0.030125499571548975
2006-11-01,0.04537746936350828
2006-12-01,0.05274020831607906
2007-01-01,0.0408251355835505
2007-02-01,-0.04040088941304454
2007-03-01,-0.033354342082867916
2007-04-01,-0.08343651845669564
2007-05-01,-0.042058811864607915
2007-06-01,-0.04418180485397727
2007-07-01,0.006682859083064763
2007-08-01,-0.02778076173285582
2007-09-01,-0.051098658446116385
2007-10-01,-0.045776736519496986
2007-11-01,0.13769589985502373
2007-12-01,0.11954569190903186
2008-01-01,0.09816810419923705
2008-02-01,-0.027395454668279307
2008-03-01,0.055481846735394136
2008-04-01,-0.017166016868695788
2008-05-01,0.0007781707283855965
2008-06-01,-0.08478627142274675
2008-07-01,-0.007845001222507975
2008-08-01,-0.03538497665719431
2008-09-01,-0.02414222042046754
2008-10-01,-0.030040862344207664
2008-11-01,0.18299359946451954
2008-12-01,0.13267273273170188
2009-01-01,0.07816985562026968
2009-02-01,-0.09969678053350339
2009-03-01,-0.07997334757475638
2009-04-01,-0.0010983147767809065
2009-05-01,0.011712420156880121
2009-06-01,0.05222457088739052
2009-07-01,-0.03103088087202499
2009-08-01,-0.04993870646385945
2009-09-01,-0.03798577771165057
2009-10-01,0.0007987267614044669
2009-11-01,0.06982779912977
2009-12-01,0.014767413271782104
2010-01-01,-0.027255003979843373
2010-02-01,-0.008168907048694773
2010-03-01,-0.04369578068668689
2010-04-01,0.021897808801270457
2010-05-01,-0.012396733223507539
2010-06-01,-0.009536773119060982
2010-07-01,-0.04760999141091249
2010-08-01,-0.03517566129344063
2010-09-01,-0.04738340353447157
2010-10-01,-0.01684582162724091
2010-11-01,0.07009289246020423
2010-12-01,0.04107286774851682
2011-01-01,-0.00488519158082612
2011-02-01,-0.09669035662186776
2011-03-01,-0.04458364750164945
2011-04-01,0.0490953486555572
2011-05-01,-0.011064492144338356
2011-06-01,0.009906631771375629
2011-07-01,-0.05779120715043007
2011-08-01,-0.05373269369956768
2011-09-01,0.0049117767681505775
2011-10-01,-0.02644938111036943
2011-11-01,0.11352137108763172
2011-12-01,0.02129712236387249
2012-01-01,0.0645104945455337
2012-02-01,-0.03479593356063715
2012-03-01,0.011027334523945775
2012-04-01,0.015502215991581192
2012-05-01,-0.012848522343270385
2012-06-01,-0.04211249913377735
2012-07-01,-0.04658180195734429
2012-08-01,-0.023792352367749015
2012-09-01,-0.026084846395316497
2012-10-01,-0.03008854304883668
2012-11-01,0.07387112072774338
2012-12-01,0.09199594020260671
2013-01-01,0.07430793503063926
2013-02-01,-0.071607453877502
2013-03-01,-0.06727792573184432
2013-04-01,-0.08630904184622468
2013-05-01,-0.04352198338170821
2013-06-01,-0.032097139021891596
2013-07-01,-0.03770678506139902
2013-08-01,-0.033407127025239625
2013-09-01,-0.007260837691241306
2013-10-01,-0.001242549551815575
2013-11-01,0.13906993755560304
2013-12-01,0.04762232678745848
2014-01-01,-0.010510613361242704
2014-02-01,-0.09277833690352422
2014-03-01,-0.031973974892654855
2014-04-01,-0.02367558294059302
2014-05-01,0.0041722183672252555
2014-06-01,-0.04495693810733847
2014-07-01,0.022451685766957663
2014-08-01,-0.01847673959674001
2014-09-01,0.02964837517501584
2014-10-01,0.012815243854523484
2014-11-01,0.12454519894881733
2014-12-01,0.058699144597098574
2015-01-01,0.04053492766733102
2015-02-01,-0.049159946767445284
2015-03-01,-0.05778836865356096
2015-04-01,-0.04107635030129053
2015-05-01,-0.07946717623727695
2015-06-01,0.01093525566585507
2015-07-01,0.008509496975764641
2015-08-01,-0.013391741017991343
2015-09-01,-0.07395476963995273
2015-10-01,-0.0001068578202341186
2015-11-01,0.2130317482921451
2015-12-01,0.10446778304337911
2016-01-01,0.049047927563365956
2016-02-01,-0.1854912775269728
2016-03-01,-0.08965884189441731
2016-04-01,-0.038726514912096555
2016-05-01,0.09692727776479204
2016-06-01,-0.003243121971872487
2016-07-01,-0.04183733034095116
2016-08-01,-0.08958830445759025
2016-09-01,-0.018490833695438358
2016-10-01,0.017487478008542556
2016-11-01,0.16682570722131995
2016-12-01,0.06443009824949009
2017-01-01,0.022858073263563927
2017-02-01,-0.10994869104854166
2017-03-01,-0.038075643918107804
2017-04-01,-0.041480643125493266
2017-05-01,0.0404935768678607
2017-06-01,0.028877474688874027
2017-07-01,0.04983916666841459
2017-08-01,-0.069999993458707
2017-09-01,0.0037115599551253986
2017-10-01,-0.0633038366672456
2017-11-01,0.1850664359373937
2017-12-01,0.06929269814348427
2018-01-01,0.03573405327033896
2018-02-01,-0.05067474740877609
2018-03-01,-0.06101459431172618
2018-04-01,0.024481369033775735
